# station 21  X=Z Offset
# station 4  X=
0	0
0.19999999999999998	0
0.39999999999999997	0.03
0.6	0.23
0.79999999999999993	0.56000000000000005
0.99999999999999989	0.79
1.2	0.95
1.4	1.08
1.5999999999999999	1.1599999999999999
1.7999999999999998	1.21
1.9999999999999998	1.25
2.1999999999999997	1.2649999999999999
2.4	1.2649999999999999
# station 3  X=
0	0
0.19999999999999998	0
0.39999999999999997	0
0.6	0.08
0.79999999999999993	0.3
0.99999999999999989	0.53
1.2	0.66
1.4	0.64
1.5999999999999999	0.63
1.7999999999999998	0.65
1.9999999999999998	0.66
2.1999999999999997	0.66
2.4	0.66
# station 2  X=30.7325
0	0
0.19999999999999998	0
0.39999999999999997	0
0.6	0
0.79999999999999993	0.11
0.99999999999999989	0.3
1.2	0.28000000000000003
1.4	0.26
1.5999999999999999	0.23
1.7999999999999998	0.21
1.9999999999999998	0.18
2.1999999999999997	0.16
2.4	0.13
# station 1  X=32.35
0	0
0.19999999999999998	0
0.39999999999999997	0
0.6	0
0.79999999999999993	0
0.99999999999999989	0
1.2	0
1.4	0
1.5999999999999999	0
1.7999999999999998	0
1.9999999999999998	0
2.1999999999999997	0
2.4	0
