A10		Oar Blade Lever (m)
B223		32.80718862306788
B224		33.544805829750892
B225		34.18235415021536
B226		34.714627655226202
B227		35.137279937628982
B23	-RADIANS(67)	-1.1693705988362009
B24		Y
B25		
B26		0
B27		0
B28		0
B29		
B3	Input!B55	32.35
B30		4
B31		0
B32		0
B33	5000/62	80.645161290322577
B34		0
B35		1
B37	A42-A41	1
B39		CG Position (global coords)
B4	Input!B56	3.7042357797642769
B40		X0 (m)
B41	B26	0
B42	B41+H42	3.5390825612042978
B43		6.7416548186197183
B44		9.685488088786208
B45		12.424369913081144
B46	B45+H46	14.996953281447949
B47		17.432365332084725
B48		19.752508945189884
B49		21.974400649525492
B5	Input!B59	1.1499999999999999
B50		24.111340678578276
B51		26.173744967672999
B52		28.169751148769969
B53		30.105500565901547
B54		31.985720898041169
B55		33.813982709294066
B56		35.592903140421562
B57		37.324310018646692
B58		39.009375819893279
B59		40.648728307803857
B6	Input!B60*1000	45376.946465736604
B60		42.242542867277379
B61		43.790620277937798
B62		45.292452762745832
B63		46.747280486405593
B64	B63+H64	48.154140192398195
B65		49.511907305675834
B66		50.819332555398404
B67		52.075073964276427
B68		53.277724890935104
B69		54.42583868697821
B7	B6*(B3/3)^2	5276443.9397432031
B70		55.517950432265238
B71		56.552596133878971
B72		57.528329711619044
B73		58.443738042101238
B74		59.297454292049991
B75		60.088169737167874
B76		60.814644234551807
B77		61.475715492854704
B78		62.070307264378201
B79		62.597436566339518
B8		0.32118549392675172
B80		63.05622002414372
B81		63.445879417184429
B82		63.765746497150701
B83		64.015267139760255
B84		64.194004883045764
B85		64.301643898608091
B86		64.337991436465657
B87		64.302979779145318
B88		64.196667736370102
B89		64.019241708011165
B9		170
B90		63.771016339808426
B91		63.452434793657744
B92		63.064068651956049
B93		62.606617473537064
B94		62.080908017076318
B95		61.487893146455846
B96		60.828650431422091
B97		60.104380455915717
B98		59.316404845672174
B99		58.466164026064298
C1		Design
C10	Input!B24	4.5
C100		63.555474661669898
C101		64.910034741733213
C102		66.221554595015249
C103		67.487613124964469
C104		68.705871134498821
C105		69.874075943319752
C106		70.990065822009228
C107		72.05177423655185
C108		73.057233897114699
C109		74.00458060513111
C11	Input!B25	2
C110		74.892056892969478
C111		75.718015450725687
C112		76.480922334954741
C113		77.179359954454455
C114		77.812029828529987
C115		78.377755113500712
C116		78.875482893560431
C117		79.30428623246614
C118		79.663365982908431
C119		79.952052350806795
C12	Input!B26	0.25
C120		80.169806212174677
C121		80.316220180610102
C122		80.391019423887599
C123	C122+I123	80.394062228554191
C124		80.32534031186529
C125		80.184978880834507
C126		79.973236438612815
C127		79.690504338857011
C128		79.337306089192779
C129		78.91429640532364
C13	Input!B27	0.96
C130		78.422260017782122
C131		77.862110233762635
C136		Y0(m)
C137	C27	0
C138	C137+I138	-0.11609265523927083
C139	C138+I139	-0.20227814228188656
C14	Input!B28	0.26
C140		-0.20510830727012014
C141		-0.10531903704762541
C142		0.10332106880690967
C143		0.42107187137829122
C144		0.8458178180860062
C145		1.3743692703319463
C146		2.0026399548680951
C147		2.7261317638125475
C148		3.5400766797669228
C149		4.4394364060519038
C15	Input!B29	-7.9752704791344664
C150		5.4188714845707793
C151		6.4727011759169581
C152		7.59483978408963
C153		8.7786262555850403
C154		10.017005814617107
C155		11.302526946523139
C156		12.627350172122219
C157		13.983268458674042
C158		15.361738728827467
C159		16.7539236571541
C16	Input!B30	0
C160		18.150742752034986
C161		19.542931587776739
C162		20.921107963932393
C163		22.275843716368517
C164		23.59774088091261
C165		24.877510910453609
C166		26.1060556662975
C167		27.274548941269721
C168		28.374517322855269
C169		29.397919267255734
C170		30.337221327541204
C171		31.185470559198414
C172		31.936362212605822
C173		32.584301912737438
C174		33.124461620293872
C175		33.552828764210766
C176		33.866248031971736
C177		34.062455400362794
C178		34.140104084384546
C179		34.098782175245901
C180		33.939021829066853
C181		33.662299955586533
C182		33.271030440360931
C183		32.768548014272682
C184		32.159083960356085
C185		31.447733919709705
C186		30.640418125414449
C187		29.743834455719025
C188		28.765404755146317
C189		27.71321492448412
C190		26.595949327740172
C191		25.422820105967073
C192		24.203492024313615
C193		22.94800350966381
C194		21.666684561725262
C195		20.370072240380225
C196		19.068824446487884
C197		17.773632722114506
C198		16.495134799379507
C199		15.243827624772699
C200		14.029981577978647
C201		12.863556591022906
C202		11.75412085504554
C203	C202+I203	10.710772778354144
C204		9.7420668307874205
C205		8.8559438760398983
C206		8.0596665556999714
C207		7.3597602466109855
C208		6.7619600670848534
C209		6.2711643578163363
C210	C209+I210	5.891395010430009
C211		5.6257649608344389
C212		5.4764531063774857
C213		5.4446868456331918
C214		5.5307323779634983
C215		5.7338928372616094
C216		6.0525142709843607
C217	C216+I217	6.4839994122125191
C218		7.0248291295383476
C219	C218+I219	7.6705913775664332
C22		
C220		8.416017410219542
C221		9.2550249603501804
C222		10.180768032841687
C223		11.185692904894044
C224		12.261599876962208
C225		13.399710271256744
C226		14.590738132207662
C227		15.82496604518068
C23	B23	-1.1693705988362009
C24		Y
C25		
C26		0
C27		0
C28		0
C29		
C3	LWL	17.2
C30		4
C31		0
